time, volt, M0Rad,M0VEL,M1VEL,M1VEL
27650, 6.745, 4.864, -16.430, 1.680, -16.624
27655, 6.462, 4.942, -16.360, 1.752, -16.424
27660, 6.173, 5.019, -16.268, 1.824, -16.241
27665, 5.880, 5.091, -16.103, 1.895, -16.051
27670, 5.582, 5.163, -15.950, 1.964, -15.847
27675, 5.279, 5.231, -15.729, 2.031, -15.634
27680, 4.973, 5.298, -15.528, 2.096, -15.386
27685, 4.662, 5.367, -15.372, 2.162, -15.186
27690, 4.347, 5.433, -15.176, 2.225, -14.951
27695, 4.029, 5.498, -14.968, 2.288, -14.735
27700, 3.708, 5.562, -14.781, 2.348, -14.484
27705, 3.384, 5.625, -14.582, 2.406, -14.229
27710, 3.057, 5.686, -14.373, 2.463, -13.968
27715, 2.728, 5.748, -14.183, 2.516, -13.674
27720, 2.397, 5.806, -13.955, 2.569, -13.381
27725, 2.063, 5.863, -13.719, 2.618, -13.057
27730, 1.728, 5.915, -13.423, 2.665, -12.737
27735, 1.392, 5.966, -13.123, 2.708, -12.359
27740, 1.054, 6.012, -12.767, 2.750, -11.989
27745, 0.716, 6.059, -12.472, 2.788, -11.598
27750, 0.377, 6.101, -12.092, 2.822, -11.157
27755, 0.038, 6.139, -11.691, 2.852, -10.701
27760, -0.302, 6.173, -11.243, 2.878, -10.203
27765, -0.641, 6.210, -10.890, 2.900, -9.666
27770, -0.979, 6.236, -10.375, 2.917, -9.095
27775, -1.317, 6.257, -9.823, 2.929, -8.491
27780, -1.653, 6.277, -9.293, 2.938, -7.886
27785, -1.989, 0.011, -8.756, 2.941, -7.226
27790, -2.323, 0.029, -8.295, 2.943, -6.597
27795, -2.654, 0.040, -7.737, 2.940, -5.942
27800, -2.984, 0.041, -7.061, 2.934, -5.290
27805, -3.312, 0.040, -6.391, 2.924, -4.641
27810, -3.636, 0.038, -5.783, 2.914, -4.025
27815, -3.958, 0.034, -5.174, 2.900, -3.408
27820, -4.277, 0.028, -4.593, 2.882, -2.764
27825, -4.592, 0.017, -3.980, 2.862, -2.150
27830, -4.904, 0.005, -3.395, 2.840, -1.564
27835, -5.211, 6.272, -2.807, 2.812, -0.919
27840, -5.515, 6.251, -2.161, 2.786, -0.361
27845, -5.814, 6.222, -1.435, 2.757, 0.202
27850, -6.108, 6.194, -0.802, 2.725, 0.769
27855, -6.398, 6.168, -0.255, 2.688, 1.369
27860, -6.682, 6.140, 0.271, 2.651, 1.914
27865, -6.962, 6.110, 0.804, 2.610, 2.494
27870, -7.235, 6.078, 1.317, 2.569, 3.020
27875, -7.503, 6.042, 1.839, 2.526, 3.527
27880, -7.765, 6.002, 2.398, 2.476, 4.099
27885, -8.020, 5.959, 2.961, 2.432, 4.536
27890, -8.269, 5.918, 3.445, 2.381, 5.045
27895, -8.512, 5.874, 3.941, 2.328, 5.563
27900, -8.748, 5.824, 4.476, 2.272, 6.061
27905, -8.976, 5.775, 4.962, 2.217, 6.517
27910, -9.198, 5.723, 5.460, 2.159, 6.984
27915, -9.412, 5.669, 5.940, 2.101, 7.410
27920, -9.619, 5.613, 6.432, 2.038, 7.879
27925, -9.818, 5.557, 6.853, 1.973, 8.335
27930, -10.009, 5.498, 7.318, 1.907, 8.778
27935, -10.192, 5.438, 7.740, 1.838, 9.235
27940, -10.367, 5.376, 8.153, 1.772, 9.595
27945, -10.534, 5.312, 8.585, 1.702, 10.008
27950, -10.692, 5.246, 9.004, 1.628, 10.436
27955, -10.842, 5.178, 9.414, 1.551, 10.883
27960, -10.983, 5.108, 9.843, 1.475, 11.290
27965, -11.115, 5.037, 10.232, 1.396, 11.686
27970, -11.239, 4.964, 10.642, 1.315, 12.102
27975, -11.353, 4.890, 11.015, 1.235, 12.454
27980, -11.458, 4.816, 11.353, 1.149, 12.884
27985, -11.555, 4.740, 11.716, 1.065, 13.247
27990, -11.642, 4.660, 12.103, 0.980, 13.579
27995, -11.719, 4.579, 12.482, 0.896, 13.879
28000, -11.787, 4.496, 12.855, 0.806, 14.264
28005, -11.846, 4.413, 13.194, 0.713, 14.641
28010, -11.896, 4.330, 13.500, 0.624, 14.928
28015, -11.936, 4.239, 13.920, 0.535, 15.189
28020, -11.966, 4.154, 14.217, 0.448, 15.398
28025, -11.987, 4.069, 14.462, 0.356, 15.675
28030, -11.998, 3.982, 14.737, 0.264, 15.923
28035, -11.999, 3.897, 14.932, 0.175, 16.094
28040, -11.991, 3.813, 15.110, 0.083, 16.305
28045, -11.974, 3.722, 15.382, 6.274, 16.495
28050, -11.947, 3.633, 15.605, 6.180, 16.700
28055, -11.910, 3.543, 15.834, 6.085, 16.913
28060, -11.864, 3.452, 16.042, 5.993, 17.049
28065, -11.808, 3.365, 16.173, 5.898, 17.227
28070, -11.743, 3.287, 16.127, 5.804, 17.364
28075, -11.668, 3.202, 16.197, 5.709, 17.517
28080, -11.585, 3.112, 16.371, 5.614, 17.655
28085, -11.491, 3.010, 16.725, 5.522, 17.724
28090, -11.389, 2.905, 17.130, 5.429, 17.816
28095, -11.278, 2.802, 17.445, 5.332, 17.952
28100, -11.157, 2.702, 17.673, 5.234, 18.109
28105, -11.028, 2.615, 17.655, 5.135, 18.247
28110, -10.890, 2.535, 17.502, 5.036, 18.400
28115, -10.743, 2.449, 17.475, 4.934, 18.573
28120, -10.588, 2.366, 17.394, 4.833, 18.725
28125, -10.424, 2.285, 17.291, 4.735, 18.810
28130, -10.251, 2.200, 17.255, 4.643, 18.775
28135, -10.071, 2.113, 17.278, 4.549, 18.771
28140, -9.882, 2.027, 17.271, 4.456, 18.765
28145, -9.686, 1.936, 17.347, 4.364, 18.735
28150, -9.482, 1.849, 17.362, 4.272, 18.707
28155, -9.270, 1.758, 17.430, 4.181, 18.651
28160, -9.051, 1.665, 17.549, 4.089, 18.632
28165, -8.825, 1.574, 17.602, 3.999, 18.585
28170, -8.591, 1.490, 17.536, 3.911, 18.485
28175, -8.351, 1.401, 17.561, 3.822, 18.424
28180, -8.104, 1.320, 17.445, 3.739, 18.257
28185, -7.851, 1.241, 17.283, 3.653, 18.159
28190, -7.591, 1.160, 17.191, 3.572, 17.987
28195, -7.325, 1.080, 17.080, 3.491, 17.831
28200, -7.053, 0.993, 17.118, 3.414, 17.604
28205, -6.776, 0.908, 17.098, 3.339, 17.373
28210, -6.493, 0.821, 17.133, 3.262, 17.187
28215, -6.206, 0.733, 17.168, 3.185, 17.021
28220, -5.913, 0.651, 17.115, 3.110, 16.842
28225, -5.615, 0.569, 17.038, 3.035, 16.677
28230, -5.313, 0.489, 16.941, 2.961, 16.502
28235, -5.007, 0.416, 16.742, 2.889, 16.313
28240, -4.697, 0.347, 16.475, 2.826, 15.974
28245, -4.382, 0.279, 16.206, 2.757, 15.779
28250, -4.065, 0.215, 15.906, 2.694, 15.488
28255, -3.744, 0.150, 15.633, 2.633, 15.197
